-76.30108, 42.49043, Lacy-Van Vleet House, TBD
-74.10259, 41.04485, Wandell, B. C., House-The Cedars, TBD
-75.76091, 40.34091, Fisher, Henry, House, TBD
-71.03768, 42.39298, Congregation Agudath Shalom, TBD
-77.26992, 42.70706, Middlesex Center Methodist Church, TBD
-71.06658, 42.57715, Bickford, John, House, TBD
-74.58819, 40.49883, Millstone Historic District, TBD
-75.15438, 39.83649, Green&&aposs, G.G., Block, TBD
-73.95575, 40.62244, East Midwood Jewish Center, TBD
-71.11263, 42.31196, District 13 Police Station, TBD
-70.22541, 44.09530, Roak Block, TBD
-73.13079, 41.80323, Villa Friuli, TBD
-79.92485, 40.47102, Scott, James, House, TBD
-71.20713, 42.42943, Stone Building, TBD
-70.38894, 43.50219, Temple, The, TBD
-75.77935, 39.94635, Mortonville Bridge, TBD
-80.05963, 39.93257, Hughes House, TBD
-71.54330, 43.21488, Rollins, Gov. Frank West, House, TBD
-71.11409, 42.52191, House at 44 Temple Street, TBD
-73.93812, 40.80464, Harlem Savings Bank, TBD
-78.40291, 42.54383, Arcade Center Farm, TBD
-75.07477, 40.15860, Bryn Athyn-Lower Moreland Bridge, TBD
-71.52488, 41.68596, Crompton Mill Historic District, TBD
-72.23964, 43.81202, Thetford Hill State Park, TBD
-75.18263, 39.95575, United States Post Office-Main Branch, TBD
-73.84448, 40.83855, St. Peter&&aposs Church, Chapel and Cemetery Complex, TBD
-70.87406, 43.18914, Woodman Institute, TBD
-79.55864, 40.07627, Newmyer, Peter and Jonathan, Farm, TBD
-74.18686, 41.55924, Millspaugh, Glibert, House, TBD
-73.92529, 40.81034, Mott Haven Historic District, TBD
-73.72751, 40.78756, Grace and Thomaston Buildings, TBD
-73.92992, 42.07191, Saugerties Lighthouse, TBD
-75.21236, 39.95017, West Philadelphia Streetcar Suburb Historic District, TBD
-73.98786, 40.72713, German Evangelical Lutheran Church of St. Mark, TBD
-74.21357, 40.82626, House at 18 Brunswick Road, TBD
-77.04508, 42.50076, Spicer-Millard House, TBD
-71.16575, 42.72527, Daddy Frye&&aposs Hill Cemetery, TBD
-76.00985, 43.02940, Genesee Street Hill-Limestone Plaza Historic District, TBD
-73.98635, 40.68670, Cuyler Presbyterian Church, TBD
-76.18610, 42.29610, Ball, J., House, TBD
-70.60618, 41.45676, William Street Historic District, TBD
-71.14206, 41.68295, Queguechan Valley Mills Historic District, TBD
-73.97171, 40.67658, Buildings at 375-379 Flatbush Avenue and 185-187 Sterling Place, TBD
-73.93167, 41.69699, Eastman Terrace, TBD
-72.72181, 41.68555, Kelsey, Enoch, House, TBD
-70.88434, 42.52183, House of Seven Gables Historic District, TBD
-72.44495, 41.40019, Pratt, Dr. Ambrose, House, TBD
-71.06770, 42.38217, Charlestown Heights, TBD
-73.09619, 43.92458, Salisbury Fish Hatchery, TBD
-73.15113, 42.47322, East Main Street Cemetery, TBD
-79.71602, 40.61436, Allegheny River Lock and Dam No. 4, TBD
-71.15435, 42.70933, Essex Company Machine Shop, TBD
-73.99430, 41.58849, Chapel Hill Bible Church, TBD
-71.22846, 42.34966, Warren, Dr. Samuel, House, TBD
-73.75816, 42.08359, Pulver, William and Victoria, House, TBD
-74.54010, 40.72021, Coffee House, TBD
-74.51539, 43.73556, Wakely Mountain Fire Observation Station, TBD
-73.10409, 43.97946, Fenn Farm, TBD
-73.26679, 41.14651, Sturges, Jonathan, House, TBD
-72.71032, 41.77845, Prospect Avenue Historic District, TBD
-73.93356, 41.37300, Walker House, TBD
-73.36320, 41.95633, Falls Village District, TBD
-71.13774, 42.44250, Ayer, Thomas, House, TBD
-79.09007, 40.32577, Ross Furnace, TBD
-76.05801, 40.37380, Old Dry Road, TBD
-71.39353, 41.88434, Central Street School, TBD
-79.89588, 40.44534, Park Place School, TBD
-72.84242, 41.59547, Woodruff, Ezekiel, House, TBD
-72.64963, 41.56029, U.S. Post Office, TBD
-77.75876, 40.64864, Greenwood Lake Dam, TBD
-72.99342, 44.50245, Galusha House, TBD
-75.25702, 43.24094, Holland Patent Stone Churches Historic District, TBD
-75.10208, 40.02351, Friends Hospital, TBD
-70.30693, 41.70124, Crosby House, TBD
-73.64379, 43.31115, McEchron, William, House, TBD
-73.87600, 40.85985, Lorillard Snuff Mill, TBD
-70.67158, 42.61861, Whittemore House, TBD
-73.98681, 40.72978, St.-Marks-In-The-Bowery, TBD
-70.25432, 43.66132, Cathedral of the Immaculate Conception, TBD
-78.68714, 42.90154, US Post Office-Lancaster, TBD
-73.80837, 41.75246, B&&aposnai Israel Synagogue, TBD
-73.93881, 40.83357, Robeson, Paul, Home, TBD
-67.96339, 44.51044, Moore, Henry D., Parish House and Library, TBD
-73.28304, 43.37098, Haynes, Lemuel, House, TBD
-75.00433, 40.74972, Pleasant Valley Historic District, TBD
-74.02698, 40.74913, Buildings at 1200-1206 Washington Street, TBD
-75.93373, 40.33546, Keystone Hook and Ladder Company, TBD
-80.24121, 40.61448, Pittsburgh and Lake Erie Passenger Station, Aliquippa, TBD
-71.03700, 42.38913, Downtown Chelsea Residential Historic District, TBD
